x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.19552223005469146,-0.04579862671574775,0.002097304723346767,-0.3813182418338173,-0.15418068228233214,-0.01763579592969563,-0.5208285387150414,-0.18629198302843167,-0.05289734111318564,-0.6376124952959853,-0.20929098413989736,-0.08546613523959165,-0.3163193589733018,-0.5360955701265083,0.043693522348867087,-0.42236862240509165,-0.7294606953745176,-0.012830027684366968,-0.5385374265857772,-0.7666031432786871,-0.06704632440086773,-0.6361968798446085,-0.7586242983374295,-0.10403456781119991,-0.2663469244555602,-0.5640695823466824,-0.0028572052572382275,-0.4053721071695528,-0.7880308285117551,-0.05705475148262899,-0.5414621764454894,-0.8014078640107555,-0.09780466924739173,-0.6413658379194631,-0.7575031812373195,-0.12181458190711598,-0.21835985544623376,-0.5485113837341303,-0.06069012743699146,-0.3654688760201803,-0.7616413333947738,-0.10647664788934663,-0.5136737216280408,-0.7853986029883872,-0.13025362678820288,-0.6235414701757547,-0.7570019048229093,-0.14283578199703792,-0.17972221461411972,-0.48836216203473737,-0.12183446856526213,-0.30825748202936193,-0.6304421328414692,-0.15487207581379647,-0.4201994267570084,-0.6756557108845284,-0.167897119776909,-0.5125739485642816,-0.6863603003061126,-0.17510798038132175,CC - ISRAEL
0.0,0.0,0.0,-0.19984718306713328,-0.04604384763982255,0.0026534563457889294,-0.3903791981697401,-0.14566936188197632,-0.018640969550629525,-0.5317875704317567,-0.1684240265711123,-0.05596376123726955,-0.6481236007599652,-0.1903236136064919,-0.09062214176957917,-0.3197512996167035,-0.5423695668847879,0.04150824719637502,-0.4356839151700083,-0.7265560721905376,-0.014768435583030466,-0.551696102203648,-0.7587845425891214,-0.06823897642925622,-0.6503101745179906,-0.7500354688704054,-0.10485103810068466,-0.2702929513429591,-0.5682449492502923,-0.005523818234835564,-0.4184972332413152,-0.7831229323447939,-0.06272445575716327,-0.5567293140946662,-0.7878367215790397,-0.10483247931593595,-0.6579222601954784,-0.7419315556620864,-0.12913506979945383,-0.2233717965564612,-0.5506558629781918,-0.0635740273486644,-0.3797413753765375,-0.7535699582445147,-0.11339219185704577,-0.5286792305412182,-0.7646278679323102,-0.13795608939830592,-0.6368603208705438,-0.7286873248241397,-0.1495287507815053,-0.18740927656324582,-0.48759508590105705,-0.12457106914054068,-0.32132934100607324,-0.6279788806258104,-0.16003564375597445,-0.43396239250816193,-0.6675961313411966,-0.17303514492791527,-0.5243639302283316,-0.6735192807725942,-0.17928941591825362,CC - ISRAEL
0.0,0.0,0.0,-0.20121470633627414,-0.047782054611334536,0.00030409069997016546,-0.3913377802586009,-0.1474438862009529,-0.022367278206483723,-0.534573017684246,-0.17120381866037837,-0.061088603011503685,-0.6542192501615272,-0.19514350232243924,-0.09722171060729436,-0.3197287331318787,-0.5385066193879197,0.04131746362313414,-0.43611221657058113,-0.7229121932757907,-0.01846378538073233,-0.5522524182273156,-0.7595960607308657,-0.07554120712001045,-0.6496107621051821,-0.7487981311935946,-0.11411426633255163,-0.2702855555553769,-0.5624747909684907,-0.005973034554144077,-0.41579831382899923,-0.7830175415920613,-0.067825022769611,-0.5536301746402219,-0.7922081726827663,-0.11341331069825666,-0.6558060020119996,-0.7419859891930202,-0.13919511329889572,-0.22305737666941386,-0.5450154785038231,-0.06493015076500223,-0.37427981970781204,-0.7578204818807105,-0.11833058856821027,-0.523949545134666,-0.774304146162771,-0.14680765866478135,-0.6351784800613316,-0.7363506755429392,-0.1604236546984875,-0.18621896855905762,-0.4818022999624654,-0.12696449986867045,-0.31350424899013035,-0.6287243278331865,-0.16579575447759873,-0.4258479943207981,-0.6739964203499385,-0.1827488391513942,-0.5197744263873393,-0.6819755585875381,-0.1917267404922062,CC - ISRAEL
0.0,0.0,0.0,-0.20804650840842578,-0.04263169273330863,0.0012965026492895893,-0.39518525508782704,-0.13821368238898077,-0.02030569622731037,-0.5362520227671488,-0.15765820141180795,-0.05805893470938054,-0.6529168822928542,-0.18445776338172545,-0.0931456139258658,-0.32642236736630514,-0.5271526622437441,0.04491044138786414,-0.44401136699527405,-0.7059420824114432,-0.012735312462455257,-0.5586002305774326,-0.7436031088587789,-0.06855659652340064,-0.6561757976095673,-0.7361355858611693,-0.10669817613757376,-0.2790534858683685,-0.5540293820211447,-0.002290314756512382,-0.42643316506903484,-0.7682379935090162,-0.0643354593101507,-0.5644459365437252,-0.7773566434842918,-0.10997845546165516,-0.6688088855107533,-0.73102338009069,-0.13527561651179673,-0.23273850987718966,-0.5379041517942625,-0.061021599586799945,-0.3862479760626092,-0.7388253370915137,-0.11355400274686077,-0.5332609051653688,-0.754482109201534,-0.1411355703686758,-0.6435339417757129,-0.7203873767390342,-0.1539226607443755,-0.1962774376436334,-0.4760491424537358,-0.12293244186999815,-0.3228959048470207,-0.6156849835215529,-0.15944079048336268,-0.4333903943853357,-0.6593515428221104,-0.1747013459789011,-0.5265391574693087,-0.6709126883264775,-0.18261446784034366,CC - ISRAEL
0.0,0.0,0.0,-0.20374979656670789,-0.04454340978000269,0.004038124129350613,-0.39298883418983416,-0.13730509693752108,-0.0170124163337811,-0.5343787580740971,-0.1546114883175408,-0.05460787118164927,-0.6508820471045353,-0.18214458846974457,-0.08956900128745382,-0.3277727612061688,-0.5355848594806498,0.045397901543121504,-0.44415040945924883,-0.7128852701699774,-0.011339314647608689,-0.5591978172110157,-0.7473866781373386,-0.06679165953145179,-0.6570762375404714,-0.7367945599329969,-0.10495808030427728,-0.27873731821495834,-0.5611032021473276,-0.0030989799955975414,-0.42537437137674355,-0.7693575459468924,-0.06108476900916852,-0.564316052065551,-0.7770651821610864,-0.10387571910804475,-0.6698815856136959,-0.7312395857229036,-0.12863642379776036,-0.23127864195155093,-0.5434111286200786,-0.06305894195823346,-0.38698085239603863,-0.7390455821472606,-0.11233770836851789,-0.5345532035358873,-0.7546748443458504,-0.13744936097412264,-0.6445672214999008,-0.7212906882313325,-0.14977662649276535,-0.19419609187881942,-0.47847486916049,-0.12626179433465654,-0.3226520235473037,-0.6179060983762154,-0.16087643855541625,-0.434488833904744,-0.6598138049164571,-0.1751459740891819,-0.5273934311894967,-0.6669888443692599,-0.18284923039579867,CC - ISRAEL
0.0,0.0,0.0,-0.2029315585247529,-0.04212902653385531,0.0018154955643426523,-0.39346571763460925,-0.13657560673608848,-0.020506314090353406,-0.5356199654868603,-0.15409015567720272,-0.05938697071922703,-0.654726040717584,-0.17668991439961745,-0.09545264064288272,-0.3404311544169491,-0.5217593736630811,0.041263849918841876,-0.4516808068802125,-0.7114764285899778,-0.01860108551439557,-0.5648347723238917,-0.7493627504249933,-0.07461393760010863,-0.6613179513791897,-0.7396455231485399,-0.11198476735617192,-0.2911629661589703,-0.5480908011656609,-0.0062855533086195615,-0.43050349852985687,-0.7697601757124503,-0.06820707940745462,-0.5674354723411236,-0.7779410258101714,-0.11214976317427996,-0.6701353329287641,-0.7296690055019321,-0.13602124087904754,-0.2415907215891422,-0.5347191137837635,-0.06528869524429709,-0.38938874751766256,-0.7404950700645258,-0.11663938787947001,-0.536024116432387,-0.7546823526650561,-0.14239570349381067,-0.6437800134910101,-0.7178170966911721,-0.15386576573799943,-0.19982309201155438,-0.476454228715376,-0.12767086807023784,-0.32464914801705047,-0.6207866665733562,-0.162564442093866,-0.43705290669625785,-0.6641190921578309,-0.17678522055877555,-0.5290154801225313,-0.6703216900231234,-0.18370229731442728,CC - ISRAEL
0.0,0.0,0.0,-0.20902846131521835,-0.0373344903529221,0.002780973360706525,-0.39593446896177936,-0.127754307483713,-0.023669086049194307,-0.5379622832570601,-0.14442188874247627,-0.06625398846436407,-0.6604007879395459,-0.16502192283356032,-0.10550740272624091,-0.3281105501236865,-0.542024433065041,0.04066761564673391,-0.45309815766958655,-0.7220210369848318,-0.020097517188988223,-0.5746047186539206,-0.7493612607797545,-0.07731783947761312,-0.6730905730873885,-0.7271980234917977,-0.11499898267850481,-0.2796535308502838,-0.5661427509353123,-0.008035354103323821,-0.4406824587085883,-0.7673179590485462,-0.06593683882857011,-0.5817461583762078,-0.7680241996113205,-0.10605573342143303,-0.6846619751345678,-0.7173451063721155,-0.12905029317599756,-0.23620808377699934,-0.5464931524939879,-0.0683766246518612,-0.40308224154420624,-0.7300531301571602,-0.11468835588865468,-0.5489877927602012,-0.7416409976407027,-0.1335220919581873,-0.6567695259354671,-0.7072472342222312,-0.14270098694105568,-0.20496757807926536,-0.4800047072021456,-0.13240834767757634,-0.3416155010287056,-0.6066695094274321,-0.16273190272353918,-0.4502156930484208,-0.6457896130253317,-0.17126995975672543,-0.5402621247453776,-0.6557501887673881,-0.17537260820529943,CC - ISRAEL
0.0,0.0,0.0,-0.21212104123332057,-0.032623709142823774,0.0013238604096317383,-0.4065682612810344,-0.1196750871925165,-0.02394628737570567,-0.5516289884827699,-0.13141887794728355,-0.06538611841143326,-0.6729433311957691,-0.14831578023867487,-0.10423035397075746,-0.34848496842064824,-0.5338977971786207,0.04367181958551529,-0.4748848534195442,-0.7021906176286484,-0.017733581621892643,-0.5923446891014129,-0.7263900985647166,-0.07777309592367196,-0.6905863000065153,-0.7077736225868831,-0.11816335657681168,-0.29713208288934345,-0.5610277437698311,-0.004749343825290702,-0.4603490502290505,-0.7553727175173872,-0.06784673474782177,-0.6001143880001767,-0.7526054379772099,-0.11529477893704707,-0.7010110879914181,-0.6988934931714446,-0.1418849523934943,-0.24801994669914976,-0.541825327647952,-0.06489037684265138,-0.4181269377866382,-0.7185303923244175,-0.11647218109904807,-0.5694685455663877,-0.7276236836025289,-0.14264767218337052,-0.6794044814351585,-0.6935522076460015,-0.15469966796386217,-0.20999095247642005,-0.4741561254249043,-0.12849186634749957,-0.3487264328751353,-0.6021542144372373,-0.1637822660893231,-0.46168437161041126,-0.6426888804595913,-0.17718228435797503,-0.5527990839227287,-0.6544530694787288,-0.18350208099973375,CC - ISRAEL
0.0,0.0,0.0,-0.21036560224511702,-0.02764535026764771,0.003339499071909474,-0.4071771367626346,-0.11006590997796029,-0.019426602144185148,-0.5512608585370725,-0.12410019970013222,-0.05840690422334557,-0.6704537977168284,-0.14319100467649118,-0.09446630242302306,-0.3499629925173058,-0.5240962414103459,0.04282624909640979,-0.4711317679078335,-0.6992834740743373,-0.01303432071601917,-0.587533592450694,-0.7280247221135268,-0.06668629703914843,-0.6857467853225926,-0.7159982152489183,-0.10403504992334557,-0.29965775789373267,-0.5520625915849565,-0.005971986823880013,-0.45686976248733047,-0.7551338798614229,-0.06339758941848748,-0.5971952807331952,-0.7552762341195266,-0.10383895341867654,-0.6981962657907228,-0.7045209351359524,-0.1271700687703419,-0.2515662981062358,-0.534139500442127,-0.06619261751961492,-0.4160621381683365,-0.7171012690693414,-0.11541196964541542,-0.5661469736492978,-0.7244571761730063,-0.13864006504783932,-0.674469107858781,-0.6853199781214557,-0.14995783555337439,-0.21265221543587826,-0.4688451547170722,-0.12968770413737718,-0.3492744783856515,-0.5970904957317185,-0.1644452405403161,-0.46240317728482366,-0.6333333275839429,-0.1775463527363797,-0.554222951627597,-0.6372305629193535,-0.18462925976988634,CC - ISRAEL
0.0,0.0,0.0,-0.20586423965813075,-0.025095297833934212,0.004229093887147265,-0.40352349912728297,-0.11494372156824885,-0.017022199510907037,-0.5478676792125196,-0.12840491388473574,-0.05444866842153332,-0.6698234979948973,-0.1426236415629956,-0.08943050282379958,-0.3595627990042538,-0.5137345954461338,0.042331377109313305,-0.4780053218624102,-0.6964491240621815,-0.014763556629710238,-0.5932709768875253,-0.7279029891069695,-0.06908567040046668,-0.6917843947314116,-0.7141750446607412,-0.10671624426451123,-0.308060820368724,-0.5419518340778144,-0.00710088754148572,-0.4590341341720069,-0.7544177439363441,-0.06643129678532841,-0.5968178393333157,-0.7531063609686827,-0.10829875000274339,-0.6987489393733178,-0.6979929297625252,-0.13174578382051377,-0.25657587928580877,-0.5256718168250223,-0.06753518953958372,-0.4135726036679156,-0.7187334800065426,-0.11625352292417422,-0.5610326215469771,-0.7257748207811293,-0.14047319068112787,-0.671296610566482,-0.6856084090545468,-0.15261975780912002,-0.21291244631212927,-0.46250496336060687,-0.1311022665580476,-0.34539289535736706,-0.5930182108084375,-0.16464609258120808,-0.456877485161199,-0.631400511055262,-0.1783306961636492,-0.5503030320690822,-0.6385265310092614,-0.1861600396398989,CC - ISRAEL
